GeneID	SRR6727631	SRR6727635	SRR6727639	SRR6727666	SRR11832951	SRR11832952	SRR11832962	SRR11832963
199953	4.83344124894926	5.31016609908486	4.71416988461115	5.22255258427386	4.46605446334102	4.25429387346854	4.3000234659876	4.38525652241739
5293	6.40254249005921	6.25823558190969	6.48465924216979	7.29019571231575	8.88602700744987	9.62538512845509	8.74030027585901	9.41106260594343
101929074	2.48174066412871	-0.318284207990168	2.54785626962011	0.878614814996701	-0.617854155261102	-0.867669108439572	0.0248804503871303	-1.67888755105964
22883	6.85626425016967	7.289318445799	6.70788303922032	7.10963609043329	7.62293142591297	7.77504436420696	7.49991126664026	7.66313608210239
56998	5.56722713734453	5.43395103909696	4.65123566174556	5.66120971740069	4.24195554841852	4.16531029383878	4.38559902823612	4.08905260025292
84328	4.69821933571312	5.10332109493592	4.60216521410932	4.81160108630812	4.7695070270031	4.45713396373725	4.96766690958965	5.05059251660065
64802	2.67881525736348	1.90402369586012	2.95637223170084	1.82931648589271	2.95207739883651	3.09858827659078	3.29288436834477	2.94289229390803
10277	6.04915312829802	5.9714764839695	6.90452835261129	5.84867724366633	6.37552170991049	6.34077373315907	6.28405168732094	6.23265451015071
23095	3.41342601209925	4.01354761547805	4.22026077966987	3.82453890142146	4.86464765472634	4.50799615767168	4.52483065393217	4.20662445913903
5226	7.49990565740264	7.03156850332134	7.8130738587208	7.60537796829138	5.36291005808629	5.50957739982434	5.37351776846471	5.69560128394713
1676	4.4358384589179	3.86148680267393	3.90667340532072	4.4825140040479	4.50252833741887	4.50281693441865	4.41454108342739	4.82014376482848
5195	4.02210713025626	3.82247685713203	3.25333818325094	4.3190530515522	4.3392729581099	4.1998590395237	4.38097568417783	3.96104230552104
54897	4.38931719556466	5.21923429612267	4.19474244977817	4.94337787510516	4.44835642515432	4.67999456084851	4.0894569424249	3.75975593007279
23435	8.25461182982721	8.47688103922178	9.33638973887871	8.30697741737952	7.74845930832221	7.72384382557812	7.77519376265476	7.95105656273461
10747	3.16782003829389	4.42943633679999	6.17737112249339	3.63462973575285	4.26640228962528	4.47663819349926	4.47073952418413	4.28375931734309
6723	5.11107499621037	4.49499390457295	5.03904072818919	4.77114041149942	4.85393302356106	5.24381434527426	5.0062049389712	5.52975655199123
5394	7.0305806031221	6.94492542232345	7.52461570726752	6.63476036993732	6.8932030199376	6.99004817259612	6.88139210189535	6.77378211354854
2475	6.8328640113459	6.76545359223315	6.84425807092106	7.09468510606349	7.81677947077159	7.85292284431987	7.84609588494725	7.68817940095518
29914	3.96282598882819	5.16439273493297	4.31466596804057	4.79488015377023	6.03191443302684	6.05964578188376	6.05121001845587	6.02705038735735
57540	-2.16922940979755	0.566189273324687	2.79106029806215	-2.18042036363269	1.12935046241433	0.503609038120607	0.613650639839724	1.37513872259446
93611	5.0180382461626	5.54195808477028	4.81331895064018	4.45297624226088	6.1306504607929	6.37330095069469	5.53760059656222	5.86204687737043
26270	0.815080052987212	1.68954016746601	0.980290144492917	1.70595450565121	2.792902048547	3.58380075847636	2.09495264411316	3.30300825116463
10459	6.41476032862359	7.18745671399407	5.83559194836899	6.59474668307169	4.45191344404909	4.62702646025987	4.53596435321976	4.46359798471441
57085	2.48174066412871	3.17663813985537	2.09098409344774	3.38045196715177	5.73036685235674	5.70263514383363	5.61247892788214	5.35132762715148
4524	4.82181054593346	5.64895762077511	4.99958404804873	5.12826046687768	6.40655674950286	6.3657132023631	5.90376077294616	6.16137292191966
1185	4.99750754300971	5.56970650528466	5.60734178593472	4.96296941634327	5.04738740096365	5.45251743580594	4.99212620376067	5.50741743562102
90231	3.85609658668471	4.5297189564397	3.10467422106374	4.37861856709792	5.26823683857122	5.45609474323964	5.12340253236916	4.80452326580444
5351	0.815080052987212	1.38492372507171	0.399755094639433	1.6623728845818	2.78163896642881	3.66641481617749	1.59633091424116	3.14660098575644
9927	6.0633334687866	6.99767903087472	6.73405932572465	6.65296751363451	6.66360740628677	6.74778685771163	6.51961197891581	6.82758206705185
60672	5.03971596730344	4.86337780122571	4.54561050036531	4.80326484449515	5.15713955394424	5.03124735036047	4.64023928670883	4.51888541307339
943	-0.245203716123798	1.06665053675581	-3.24474186461471	0.688931807515271	2.18013721983358	-0.385596171377211	1.78546416440213	-0.887676482478501
7133	1.14876841207594	5.62175951216547	5.1924239137954	5.81755907198326	8.29567975432313	7.9830657894072	7.6477214607322	7.35111267374183
55187	6.95273442716478	7.06815833794444	6.19126324702222	6.82547692294953	8.17926592187083	8.16128113751433	8.12668952282504	8.08571797325246
9249	0.674350433951289	1.64551637231352	2.93891229482023	4.5196236011032	7.60127275780039	5.3466463376501	6.86851359518658	5.17930915398984
126755	1.36568373500095	3.6136515147979	-0.39768746374147	1.85535452533177	0.0783914862498743	0.685274541497282	0.634517843582925	-1.18744685147545
7799	6.43943364617388	6.81017463548054	7.765271510819	6.97324150208119	7.2602589307488	7.34845400754446	7.1095158441541	6.93490386543747
23254	0.518394513059288	2.47303713980719	5.4651693417571	-0.502237918603243	3.48037613089269	1.14139574308158	3.09254851442304	-0.332797135161225
79180	5.48217529509192	6.6771018684025	6.73469187592905	6.3146888683472	5.67437436069666	5.67527260730377	5.47389942081028	5.38672601579453
842	3.09790269553538	2.91753742788856	3.61942015708502	3.67173647253486	4.13317143878145	4.1783632203111	3.4946730964972	3.04391122318969
23341	4.24001284127593	3.79922422508354	3.30195115772749	3.97165108006675	5.52955829392971	5.51901430470996	5.40801277574576	4.97352893678547
79814	-0.086496230336463	-1.27138930128941	0.1188422936222	-0.00397237827187494	4.96887422333398	4.52342319390691	4.81265007450115	4.54731942823089
84301	1.58598659402624	1.36696165963461	2.13764723252749	2.00242386321972	4.34884396644432	4.3067492681866	4.34819065183201	4.63088307192173
6248	1.99394114070648	1.45461582925033	2.2266759882948	1.85535452533177	3.76119126973265	3.93860038811613	3.40946221052468	2.95709123672594
23207	6.40030990531451	6.97414123664307	6.91405386446659	7.06709807049755	7.56436789771625	7.24316961179221	7.24819102362187	7.00292378511652
284723	1.19071119460486	2.00038363227658	1.69302271428799	1.3689851243694	4.25626644296096	3.29912874647378	3.58051739655607	2.80316102334253
54751	5.92729661266395	3.42688116246783	-4.08775320362409	5.09995338039861	0.623755523512953	-0.0653479499277647	-2.75650378593457	-1.56629467779681
440567	3.30303162531624	3.03024967181253	4.88573048742984	3.38939014432093	3.05856821766134	2.98431746805484	3.70411174646082	3.94213136071202
729614	3.72308174908983	4.13791864135242	3.20302985609374	3.88266560436718	3.31053059637341	3.49268782019185	3.37577704647021	3.82314416146682
23013	7.93649438842586	8.20560121697309	7.60188148857926	8.10000069149467	8.56773415449696	8.35083835183528	8.31811668188032	8.10484217203293
7709	5.97608220146985	6.79219986389626	5.81779180353525	6.283264336723	6.26157254470259	5.98050511958123	6.04001170414039	6.0858471603133
128272	3.88192897675011	3.26657968851574	1.67204067355763	3.23927555401807	4.34502317915159	4.40811133254461	3.94240735150796	4.30056064768779
79363	0.967623863395627	-0.377613831310373	0.590741470359718	0.0867433531935086	2.3949333099231	1.68327513799012	2.28511299566708	1.48374503698163
54455	5.45231356143861	5.78537793398032	5.11096468082702	5.76701629104551	5.87913098299038	5.81276469965219	5.50892949521618	5.5384388589911
26099	6.9888431956787	7.51150563828871	8.13204842354401	7.62726690073254	7.17566481584784	7.14601981867117	7.10671840383668	7.18787340792556
55707	5.63999334944687	5.54894538502268	4.66457527553619	5.62193291553105	7.11750125651833	6.69653732021788	6.97179427227836	6.4288019857021
114819	3.6610283706859	3.73415290029081	3.45718772678046	3.22436730770356	5.02009164300159	4.87165194634036	4.74948894887322	4.82143787086508
55672	3.61556132919954	3.21228468054284	1.71370396901994	2.83051527087233	4.1939087947722	4.07746002856737	3.41851419514086	4.12931726614922
84809	5.55824331921238	5.50650476923499	5.80820782258752	5.04444852120535	6.53703667715668	6.41295504947255	6.73328279202871	6.63495170388356
11209	1.0150865225667	0.62782590212871	1.67204067355763	-0.00397237827187494	0.43536623612401	0.685274541497282	0.386479616084919	-0.639605242828682
9696	6.52901196394638	6.1196244088401	5.96952504806058	5.7840613876292	7.20309896331523	7.1745283679266	6.67813305060132	6.5300257453678
23400	5.12059958160301	5.10603084009696	4.51941916224237	4.98966430385984	6.07637728231985	5.8675182497943	5.44244201803763	5.47899814575138
6390	5.48111937994093	5.71434691761569	5.9445898099268	5.70840182283038	5.29125348012391	5.07145080719537	5.28966938303391	5.19036958282089
11240	-4.0877532036241	-1.65598952136261	3.00751891841186	1.88093094430082	0.0783914862498743	0.0527656535842273	-2.55406221397225	-1.80101708077238
23569	-0.245203716123798	1.19436829882457	3.87947415732611	4.22980822009211	1.12935046241433	2.81077323553384	1.85823358374051	2.13548938278128
55920	7.98348447074094	7.97843235198551	7.37237930546549	7.84980040389754	7.79558899500806	7.86827500145679	7.74882115936824	7.94260743356369
8659	3.20410986383529	2.06865191174954	2.99911940177415	3.79120477136246	3.71160748831074	2.96937558475384	3.52012618554756	2.99428575860872
126917	3.33611175324035	5.10196431136811	5.76798680746002	4.1024252591135	5.93421021951036	5.710893450082	4.9840190941203	4.81235465620132
23352	8.48881138524186	8.7494613546424	8.63015996927659	8.89827368490187	9.47931451676267	9.46297518230776	9.32552250522756	9.15315842501278
23065	5.53909175047421	5.58629701710688	4.89481464390664	5.41975158330633	5.89946313826306	5.8980854747196	6.42096835780906	6.45196430432875
51154	4.72165490629062	4.0590066935552	4.03957279302517	4.65549469405771	4.32770329906418	4.6599710101266	5.03787815985006	5.14767475783859
246181	0.760424246927673	1.87889338558412	0.874056971870273	1.19638576754161	-0.298105458519964	-0.797838221059671	-1.26710046907696	0.539159749848796
22977	0.867740609347783	2.06865191174954	0.874056971870273	1.3689851243694	-0.0365258159876023	-0.239567380786047	1.06173631406008	0.834056764806397
100506730	2.01743864196349	2.40425067530914	2.45264127325996	1.77578671215424	0.93970434158775	1.67101390887628	1.50862751575112	1.94915648816269
8574	4.9886184359108	4.56756517979348	4.76707162744111	4.85418970237195	4.06047420903046	4.2168280286418	4.55113423439416	4.75932401679534
54896	2.33983670090252	3.20218951040583	2.09098409344774	2.35246601497003	2.93184167465592	2.70650525750871	3.06591138557167	2.27803903075117
832	7.25009357054942	7.04786703252452	6.16803482774214	7.20574633840645	7.84241383121785	7.951099178039	7.82227858410942	7.98667571454019
440574	4.68910330582901	4.76221909233535	4.6431722848611	4.75912242469969	4.69341813922399	4.30872918693602	5.32459848834558	4.66732333165897
644068	1.64751919351484	0.715608089853362	2.65866593315853	0.80035472561656	2.19719231346905	2.87632087529869	2.01763510721772	2.57053159742611
255104	3.29343914941689	2.96009429703681	3.17347445028151	3.49668163544059	3.83114602139213	3.5440147406348	3.21882129200726	2.51402684650137
23252	5.70112585797613	6.62231797837979	6.27017456764556	5.81590253188764	5.9411868750441	6.06316861348485	6.01834357603923	5.41614648383759
127733	0.918546475888507	2.56256305209113	-0.691938394713981	-0.00397237827187494	1.70729105763613	0.263424753461778	-2.99206254503561	-4.08775320362409
101928017	0.760424246927673	2.3865291067715	-1.77481157231565	-0.966204076365137	3.20065319559134	1.38605303078962	-1.05178214778295	-2.42998377845607
79594	3.68323560078319	4.65897544179773	3.25333818325094	4.78305911216817	4.65381391731603	4.72071455987283	4.59037936927466	4.54888278334698
65018	1.72091852028375	1.89151325815136	1.25883218427169	2.02554124357482	3.13578893169613	3.2044686122017	2.69579189978786	2.90920765620934
100861548	2.86518521807386	3.49462178582099	2.55932816199558	2.82393714530805	3.50797630986265	3.55072240589916	3.03485427922797	2.48165191709356
1650	7.08788849354094	7.05804835923958	7.26350103562225	7.24320630611425	6.93669317098592	7.06458592304725	6.85301737230471	6.97760926401714
50809	9.06345796581752	8.59936848393453	7.27006121713139	8.59372566671999	9.13533974866848	8.79025484188389	9.22843968638719	8.94496038001279
8672	5.50209222775991	5.24035358536916	5.78518740497512	5.64357397149275	7.24675589660995	7.02177604996642	7.45845496534355	7.20582219681223
1889	5.07653592081111	6.14751216649186	5.46973599338678	5.99346696103158	7.24829090120227	6.98696031945061	6.9969398621652	6.74269941211511
100506801	1.41959007118617	1.06665053675581	0.798624036187188	0.401466507622231	1.26494230799335	1.45918029864955	1.99360807696343	1.02588126777832
84224	1.66250084517673	2.46461606308157	4.75215374463164	1.94295592844958	3.99127065685569	4.10050073346592	3.36333023690266	3.35754937675707
5909	4.51432296851266	3.43120942354719	0.545312493138009	1.5067886247666	1.07502742405853	0.63566171132436	-0.807067306997481	-1.02978966056064
84196	7.06692785134028	6.64438859232207	7.30795811829886	6.58213316156695	6.68416773833451	6.67980654755744	6.71349926592529	6.65105370541349
3339	2.88448161535298	0.771295981191783	0.719028349814451	0.401466507622231	3.90566786843455	3.66949971468898	1.50862751575112	1.62086821928605
101928043	0.144470595237838	-0.504135963250465	-0.153403954955386	-0.502237918603243	0.697525843368354	0.58428179729107	0.410875526886087	0.262570580551961
29092	3.85609658668471	2.99559838186244	2.55932816199558	3.17353024813181	4.37718181741786	4.82952305283485	4.01183623350607	4.22629823910437
998	8.50266621798103	8.61372042089217	9.2624289658117	8.77025735407382	7.40192487303734	7.39042428506949	7.55328178991587	7.57054769995621
9923	6.9955141184486	6.73119831721852	7.73713730499776	6.39731988574244	8.1935452820624	8.01509748864928	7.92985706052283	7.66925811738374
23028	7.68025407686696	7.69637509781994	8.00802836780991	7.8178793379355	7.16568106810149	6.93823366007035	7.1020439153464	7.17906697795961
7798	4.78634504099924	5.6340152154976	6.25790563380877	5.9802163934043	6.7310321378818	6.25609486272852	6.25865394960143	5.8056223008341
100996511	0.485073153057117	-0.00592082769820023	1.60719903121844	1.61743360997924	2.02640079270208	2.6761525533249	2.43537423088541	2.30789103579156
10236	8.63269089261191	8.64410195401816	8.3138414530672	8.70396174076364	7.6522150986123	7.4289343252718	7.90430934030052	7.91453568861388
80818	4.55703956322967	3.89320821028446	5.26077168125304	4.59109635614454	3.9985855500012	4.03024441688574	3.80420037422712	3.89127751420664
148898	2.09679091101662	0.210977436382302	3.20302985609374	0.976766104990736	1.41826722676036	1.91927085211261	1.51988647481081	1.34665977304199
6920	1.50518596939592	1.97689028360573	1.95862466149602	2.2580258547059	3.7554455621612	3.03303482536776	2.61934339600929	1.75694416622934
55616	3.08127510877484	1.7039212133361	0.347778776056256	1.6325694397522	-0.161395260168669	0.388509460899543	-3.27373405406654	0.200268207816293
1870	7.22949131054532	7.41072520168399	7.26306262773193	6.5305464688926	1.97788025899615	1.71944571869592	5.8025219026101	5.18736150185951
3399	3.60008155073775	0.950839486742395	6.81285215672055	2.45819401305864	6.36471207699801	5.91117619774666	6.71012427945584	6.32039426651133
259283	-2.16922940979755	-3.4560055852703	-0.691938394713981	-2.4092666904312	2.98682098587271	2.6638303809675	3.75740399955408	3.7324994826007
