GeneID	logFC	logCPM	F	PValue	FDR
134430	1.09489189904662	6.22655720717094	41.3378725975493	0.000122195137083233	0.00129468887140441
51499	1.4178881139272	4.58364426851245	41.3238400146739	0.000122351213493941	0.0012953185738225
7697	1.59237476964226	5.10347613143129	41.2995122345961	0.000122622375848971	0.00129716472257598
3014	2.01409886381187	5.91191631766724	41.522246640477	0.000122877923625553	0.00129803636299777
3178	1.87677273481736	10.7703643289583	41.2743867367248	0.00012290320190921	0.00129803636299777
402176	-2.49926530788992	1.18662450815923	41.2588257800252	0.000123077520293478	0.00129803636299777
54927	1.40473687669632	5.65091141208449	41.2575201789312	0.000123092159767975	0.00129803636299777
55183	0.898743934628369	7.04243446669403	41.2346577025923	0.000123348858277794	0.00129972071344125
28647	-6.33376273384627	1.58553025875344	41.7405632607878	0.000123508265919104	0.00130037807393068
81704	-1.31342223951846	8.88814545540092	41.1922820557367	0.000123826383685929	0.00130193694196537
535	-2.88916529379707	5.17472193934456	41.9080704619135	0.000123850600686849	0.00130193694196537
338758	2.18310149575039	2.73574078300597	41.1753455728282	0.000124017871046076	0.00130203075556679
80063	-1.22875596334303	5.5384202583698	41.1721700540466	0.000124053814433992	0.00130203075556679
54537	1.63671212274287	4.91419532551096	41.1446374498291	0.000124365988177789	0.00130394515633666
55761	-0.901008177160847	7.38284148519578	41.1389329117552	0.000124430788252972	0.00130394515633666
101928747	2.41781168171052	2.06048487155834	41.1107456419633	0.000124751585433176	0.00130628554653192
10475	-0.939415914915232	6.57023359673019	41.0944576459449	0.000124937419168131	0.00130721017104641
8503	2.06984950323991	5.04799784318157	41.0773963024082	0.000125132439512807	0.00130797667377626
4893	1.544479267359	7.18020040235536	41.0693705806977	0.000125224306626199	0.00130797667377626
6059	1.10887310124731	6.28949042294551	41.0596353688034	0.000125335852338836	0.00130797667377626
81628	-1.32688346734537	6.46653826282069	41.04789627788	0.000125470520137919	0.00130797667377626
23125	-1.77920345663383	6.67517607410707	41.0430758089799	0.000125525870569906	0.00130797667377626
9559	1.78021792642382	5.95488519425104	41.0369538514425	0.000125596208248156	0.00130797667377626
4824	9.99365251172925	6.0921080142637	41.6905540296038	0.000126272360260807	0.00131317012686963
10009	1.42988030128928	6.03888844319674	40.976718695729	0.000126290852311792	0.00131317012686963
29899	1.97444377636293	3.64553350089916	40.9370721524076	0.000126750630079696	0.00131692922089781
80208	-0.920366661176877	7.11053979387794	40.9238961552726	0.000126903884265403	0.00131750020202107
7570	1.16355308180274	6.79296114777069	40.9065284791931	0.000127106239695894	0.00131808602118772
9530	1.57872509482318	4.43748478755456	40.9003865659171	0.000127177895237835	0.00131808602118772
26953	1.94232984446993	7.38109706908155	41.0900406495254	0.000127349388451207	0.00131808602118772
5027	-1.97752049609049	3.83684518113183	40.8853370362294	0.000127353681820346	0.00131808602118772
9034	-1.61810197880538	3.90965773948287	40.8656232829379	0.000127584398989653	0.00131929404379677
526	1.29309335549023	6.85505773703817	40.8585022878966	0.000127667864260108	0.00131929404379677
4783	3.9553742623323	4.42534631492991	41.558960700904	0.000127765699384332	0.00131929404379677
9167	1.23502068626679	6.43891346496722	40.828376608136	0.000128021707672795	0.00132068811549824
9600	-1.63710526204858	7.08461849979581	40.8219132008128	0.000128097780358704	0.00132068811549824
8357	4.30693925782762	2.35571616722403	40.7693508437349	0.000128718484175736	0.00132506749560561
730087	2.69831343764334	3.35313960063851	40.7595727990604	0.000128834357750878	0.00132506749560561
4088	-3.72954948860265	6.70303124151943	41.4642155827782	0.00012885430793346	0.00132506749560561
57190	-3.52785164560033	6.66601163696847	41.4586348252769	0.00012891878420964	0.00132506749560561
84626	-1.72330412197142	3.94933682090451	40.7441933872292	0.000129016867997114	0.00132506749560561
2475	-0.912919318002222	7.41724986565109	40.7272562685318	0.000129218229960829	0.00132530918298655
8864	-1.35761098059988	4.48261580400247	40.7255813795585	0.000129238163259227	0.00132530918298655
200933	1.68678331383095	4.95900348676536	40.66904550408	0.000129913223824701	0.00133121325605693
84298	1.29775497873075	4.49699283625453	40.6605016210857	0.000130015616002886	0.00133124469158646
100127983	2.64128123168041	2.32526758120495	40.6476400775647	0.000130169938425519	0.00133180739291392
3831	-0.878694576075896	6.63661416016643	40.6346673910002	0.000130325821495873	0.00133238519108252
23140	-1.13370890480121	8.03552688513599	40.6162148303628	0.000130547945778317	0.00133356807667555
128486	-3.10909013915529	1.44311714302797	40.6052904654874	0.000130679667037258	0.00133356807667555
10636	-1.64677244302324	6.4869699077136	40.5985181942018	0.000130761405796261	0.00133356807667555
26813	2.56052292449023	2.39536308029296	40.5920514706948	0.000130839515095751	0.00133356807667555
494514	4.91553612649108	0.92193686058715	40.533713774108	0.00013154674232047	0.00133975758914989
9468	5.43138036993263	2.94233578807159	41.2247471150957	0.000131656908047957	0.00133986145677051
10576	1.40755533578146	7.60097421471466	40.5116873983337	0.000131814983581339	0.00134045237097169
10105	1.37929336042705	5.34550967758866	40.4895301876576	0.000132085493640969	0.00134218489103102
162427	-1.59022762876433	6.23694921476202	40.4613266655769	0.000132430804283555	0.00134376170181774
54838	-2.17614321082784	5.65940659561122	40.9533389147972	0.000132573084706254	0.00134376170181774
22902	1.71881512347773	7.02256752860444	40.4460324829395	0.000132618520899365	0.00134376170181774
79801	3.24772854364775	4.40219478394699	41.1358811930004	0.000132715933845058	0.00134376170181774
83638	-1.45102527627801	4.60647343002198	40.4359897077839	0.000132741960248205	0.00134376170181774
105379045	2.76260139950217	5.17565732030714	41.0977442051992	0.000133173620022053	0.00134708664116037
9782	1.28777733688846	9.23862288470506	40.393042907243	0.000133271423276777	0.00134708664116037
5916	-2.88066151205042	4.20818457546649	40.673963529943	0.00013348920794756	0.00134827117868963
7984	-2.800644305855	1.08284518827808	40.3614634149483	0.000133662395214395	0.00134900382760432
7296	1.33802255191538	6.60343921681401	40.3249211745361	0.000134116561648338	0.00135188150902903
23164	-1.07787873083486	8.51702972256436	40.3222968554631	0.000134149250690786	0.00135188150902903
11046	-2.68813483440047	2.5539817613406	40.3017309591641	0.000134405761401651	0.00135269651226498
51029	1.57485975063366	5.75749580405079	40.299632012541	0.000134431974508464	0.00135269651226498
80198	-1.53681858752069	6.01905319039282	40.2870894357148	0.000134588745364439	0.00135325803009721
9107	1.57141229312469	6.62522113301093	40.2771149139138	0.000134713577543693	0.00135349781095811
80142	-1.04026152489978	5.68166326920111	40.2656961360801	0.000134856658686401	0.00135392044672197
91353	-5.16985734591984	1.30960562728595	40.2362439499912	0.000135226563631377	0.00135661798828693
4067	5.47940974521009	4.63677955823071	40.9086789780668	0.000135471416654981	0.0013568077083907
641638	2.63227247269669	6.94569690689358	40.9059523512399	0.000135504908814707	0.0013568077083907
22848	-2.51717356715836	7.53846949240104	40.9023503003538	0.000135549169703435	0.0013568077083907
55690	-1.41751856470014	7.41417009070034	40.185723741281	0.000135863967912948	0.00135894385219197
117143	1.15287193102698	5.10634979283349	40.1604644886004	0.000136184037533824	0.0013611294966934
9589	1.28053815289478	7.7943124565545	40.1425405455578	0.000136411718309734	0.00136238916580131
51727	1.37751296704679	7.20100102251049	40.1150820635879	0.000136761416469586	0.001364864679778
79092	-3.9820174781415	1.92705912834287	40.0785399055905	0.000137228502690754	0.00136850715890192
64168	3.72855426185051	2.57879900344178	40.0590870375453	0.000137477947582921	0.00136947698341453
313	-3.85338308577861	6.41117400468158	40.7425986969819	0.000137530106668355	0.00136947698341453
11120	-1.06916518004549	6.47506028257672	40.0396132797538	0.000137728216197229	0.00137043153800406
1054	1.9972899258394	6.00725831398806	40.3020271121915	0.000138049163304666	0.00137260603543949
1719	1.82612475695553	5.20181787982763	39.9336167872562	0.000139100254918949	0.00138203166544008
9861	1.1935169877319	6.50210205831782	39.873367719834	0.000139887585220148	0.00138835013891483
2287	1.18691762059477	5.90353296371239	39.8691143512187	0.000139943373697973	0.00138835013891483
1486	1.26370772904396	4.63645557476754	39.8576682859794	0.000140093639017714	0.00138881290218522
2078	7.79553335339571	6.07418181470113	40.4987813483109	0.00014062241127141	0.00139302452200348
55748	-1.1227378451683	6.7143756346488	39.8040758036962	0.000140799839112756	0.00139375202631335
3559	-5.62371558193298	3.57703308499816	40.4206003384969	0.000141631988797075	0.0014009546463817
64418	-1.10092748205373	5.3286855835877	39.7257846976675	0.000141839344698923	0.001401971044985
54497	-1.09508862893411	6.36194047744912	39.7008776396543	0.000142172013850667	0.0014042236563305
2323	-3.35579345042875	5.96363379751331	40.3694651573389	0.00014229712597185	0.00140442443254838
4249	-2.17113251681948	7.25900213713107	40.3481109776004	0.000142576022798	0.00140601186641813
5795	-3.70687088144856	6.51104528870408	40.3410973080238	0.000142667771269765	0.00140601186641813
51616	1.63662951446116	5.00706173458455	39.6556693916021	0.000142778276520124	0.00140606703908833
2537	-1.56550535133868	5.76036652592535	39.6257127240615	0.000143181751522968	0.00140809752549798
80013	1.1725671678197	6.20528538488588	39.6161292826498	0.000143311121684718	0.00140809752549798
29128	2.6676986630134	6.77845947803133	40.2859243441809	0.000143392041235536	0.00140809752549798
2958	1.35411802993266	4.84059358896454	39.6092042089478	0.000143404694643344	0.00140809752549798
26271	2.59215575894579	5.52818833643644	40.2734782372462	0.000143556047561024	0.00140832421680252
81034	1.18893969512393	4.92137243723205	39.591966989434	0.000143637932132287	0.00140832421680252
9827	-2.09260648076679	3.74016005830635	39.5629321524474	0.000144031853867947	0.00141030988654371
441733	-3.16654830916714	5.80254312768617	40.2360302237824	0.000144050901639808	0.00141030988654371
92597	2.10684978256337	7.94207186555799	39.9274537957162	0.000144473569685252	0.00141341551422733
2260	3.36495342190384	7.19701827478453	40.1602131185425	0.000145059204103463	0.0014161668525848
4673	2.18680676994755	9.8365349397423	39.4867500599474	0.000145071733261833	0.0014161668525848
4718	1.41439831009749	3.5345608432234	39.4867465352234	0.000145071781586133	0.0014161668525848
4193	1.68143538157601	7.18835523706957	39.4668492990546	0.00014534488870605	0.00141780024987423
93973	-1.30797248322489	4.69716656457988	39.4479822873128	0.000145604436319559	0.00141929909817531
6627	1.0277403120634	6.47544166048434	39.4239642708722	0.000145935665625721	0.00142093577128707
50831	-3.75687009232401	0.0192360763951364	39.4204380080267	0.000145984373428509	0.00142093577128707
79866	2.33023887623475	5.04934998189643	39.7451848562374	0.000147134017374738	0.00143108652748448
10591	-1.96136751575375	3.85847890282877	39.3170518886973	0.00014742131337545	0.00143284109004434
1773	-2.50219335149115	5.44728191937175	39.9757891783973	0.000147548261597516	0.00143303576100834
126069	-1.93401422181814	3.12226997109913	39.2949991165079	0.000147730055603315	0.00143328754028427
2	-4.32749259405671	1.22793116156545	39.2908622165052	0.000147788060932095	0.00143328754028427
2187	2.03371178862311	2.71195420488444	39.2826743882395	0.000147902948316343	0.00143336458155021
23645	1.94891860648226	8.20259386610235	39.235987428989	0.00014856012753187	0.00143869320036824
6789	-1.42388577968669	7.991288187161	39.215509298274	0.000148849510595857	0.00144043898966564
654320	2.94012283601426	2.59982014358925	39.2080323704167	0.00014895534131736	0.00144043898966564
9682	-0.98518578955851	6.03263761835002	39.1857702197552	0.000149270992165789	0.00144245069069796
4698	1.57055954439157	5.70552532153912	39.1645693561499	0.000149572356323044	0.00144414721196833
221937	-1.02805383320887	6.5175000828141	39.158269415791	0.000149662051587257	0.00144414721196833
148418	2.94061439712618	2.07452888690958	39.090834906067	0.000150626283293264	0.00145240580933785
81620	3.53214008921573	6.20014222232513	39.7424476737228	0.000150773068228323	0.00145241905399852
53371	1.704040280901	6.1423226416714	39.0756548080906	0.000150844387313732	0.00145241905399852
146691	-1.23321450652621	5.75160447193077	39.0529007136954	0.000151172036841597	0.00145416765412866
7458	1.17945616599689	8.13897084773147	39.0479816567223	0.000151242983649583	0.00145416765412866
23221	-2.27836425786387	5.03173866743572	39.3076209993594	0.000151583683022423	0.0014563986405373
147965	-1.67403204981566	3.80851466346222	39.0168081495565	0.000151693542729282	0.00145641013839582
22884	-1.07269524575391	5.78515766770318	38.9752443356281	0.000152296833045544	0.0014611556573439
27316	1.00058102187907	9.03025852389886	38.9644897197707	0.000152453411898061	0.00146161164497118
9701	-0.987030559724237	7.17836302589779	38.9541833127445	0.000152603650030674	0.00146200623399651
22984	-0.987852581010623	6.80171679420072	38.920802451103	0.000153091493188971	0.0014654668092628
51684	-1.38132540809728	4.57804186528113	38.9145186383772	0.000153183540981659	0.0014654668092628
28581	-5.76331098854486	1.95840761989574	39.4238348445314	0.000153779378543321	0.00146963663550571
339751	3.00282887050446	0.387552894961233	38.8699255204611	0.000153838707723235	0.00146963663550571
1665	1.18897345991288	8.40134948213952	38.8585500397849	0.000154006385978543	0.00146984859676542
25973	-3.17640252247175	1.52997438083205	38.8487081060343	0.000154151639708646	0.00146984859676542
286827	1.5389302206186	5.15767063033121	38.8461181158731	0.00015418989234143	0.00146984859676542
57659	-2.16359375388697	6.89789336661646	39.4768180522531	0.000154550011104729	0.00147223439860461
55604	-3.51680013086538	4.40221651707115	39.4675378180273	0.000154684050947684	0.00147246472645725
79891	-1.26154024040853	5.34267292623494	38.7606870474823	0.000155458193845364	0.00147878365657162
8774	1.74025815694724	6.02217104793868	38.7340635976025	0.000155856049375847	0.00148140806206226
10847	-1.27197491773882	8.16502062405957	38.727445474382	0.000155955142547925	0.00148140806206226
22931	1.60251127186097	6.28821681312903	38.6899112194599	0.000156518603602445	0.00148465841330311
196872	-2.74074968181423	0.555374838937267	38.6898938927664	0.000156518864283913	0.00148465841330311
3608	1.16239872878454	8.20428866648046	38.651827563189	0.000157092860012903	0.00148876733225892
868	-1.54622165545529	6.23072986888458	38.6464471492344	0.00015717419795168	0.00148876733225892
9240	1.18422378326455	5.97251194880391	38.6185938242444	0.00015759609291804	0.00149170934560769
52	1.27412914471249	6.86761632065692	38.607813798105	0.00015775975005137	0.00149220460828406
6855	-2.71717081250823	2.73373569759592	38.5644794435844	0.00015841973284811	0.00149739046499522
55681	1.17218926889795	6.48319658009745	38.5248665090519	0.000159025995986484	0.00150080743392374
817	-1.6947703081184	5.16193540474651	38.5218015260358	0.000159073022773712	0.00150080743392374
104	-1.86027481171392	6.31927029877113	38.7065526846484	0.000159117165082865	0.00150080743392374
55293	-2.81865068283978	2.6524115306305	38.5106495564903	0.000159244273824692	0.00150095007178084
3702	-2.86269619935102	8.5318127824881	39.1258024095433	0.0001597207833898	0.00150438345732501
400569	-2.06304713908586	3.26703686349392	38.4521512983317	0.000160146284392233	0.00150733191693055
402682	-3.39551754691366	0.25116824848767	38.442019604747	0.000160303143930908	0.00150774950042523
91	-1.09612321053562	5.70366484677925	38.4153577149477	0.000160716824131996	0.0015105803603374
11335	1.07247023040706	8.09413955238216	38.4052011480575	0.000160874754741436	0.00151100514211595
84861	-2.63979176024725	4.03357463674356	38.3927872118079	0.000161068044506247	0.00151169765556809
8455	-1.07797828916499	5.31306638959825	38.3859860454214	0.000161174061762799	0.00151169765556809
80010	1.48374105084377	3.64256166327347	38.3361388687969	0.000161953696131868	0.00151774881390099
6628	1.01119983374836	7.57782424051617	38.3302756557769	0.000162045702655548	0.00151774881390099
55593	-0.881298265896373	6.98210278384595	38.3148137079371	0.000162288641007113	0.00151896274819716
114796	-2.08958446885524	3.83371647426309	38.281325546542	0.000162816337007173	0.00152194613702877
401466	1.44650462320582	4.8458830924447	38.2801754712618	0.000162834496791707	0.00152194613702877
116447	1.13070998248694	6.51537592574064	38.2616816351497	0.000163126856618011	0.00152361620853742
57479	-1.79808825567029	6.69210217644783	38.3180970063154	0.00016337638702968	0.00152414556450434
100507290	-1.52817080018657	5.27783722642811	38.2437485147296	0.000163410965917536	0.00152414556450434
100288142	-2.43192667715324	2.60694989861907	38.2192102507895	0.00016380070025113	0.00152671820964248
55565	-2.53561468503222	4.31979705943272	38.2591696021478	0.000163924658437565	0.00152681181170165
80317	-2.07135689651607	3.67722881584226	38.1462306232251	0.000164966554896642	0.00153508369089518
7046	-2.39009232233864	5.59509441406253	38.7788484047835	0.000165041826350814	0.00153508369089518
51703	-2.0427614189067	5.0078282164893	38.1287591641866	0.00016524716735344	0.00153574079189871
7752	-1.97088893255786	3.59820060898195	38.1228854628172	0.000165341637149133	0.00153574079189871
646576	3.51100890896138	4.42141797467117	38.7406743178132	0.000165640471610018	0.00153745099791487
26472	1.81874133593592	5.27333502639811	38.0462732739795	0.000166579903514771	0.00154501118035136
9372	2.98610569674662	2.93290300633622	38.0371838433816	0.000166727565820198	0.00154501118035136
7334	1.06596397587743	6.37866502462352	38.0326792730971	0.000166800804145968	0.00154501118035136
57453	5.43753011759561	3.46371916299898	38.6431934371567	0.00016718129388551	0.00154746607869302
157769	1.70101585236362	6.75233698191519	37.9880243963362	0.000167528966514854	0.0015485812260282
100507118	3.67815345396881	1.3585354162662	37.984956903957	0.000167579129033856	0.0015485812260282
23321	2.89018125910259	3.80100134582449	38.0161359363674	0.000167648389089526	0.0015485812260282
6711	1.49188227482744	9.96500279701698	37.9605760149153	0.000167978482448416	0.00155019065356291
5479	1.11281579527529	6.39421887664719	37.9559769475765	0.000168053944611423	0.00155019065356291
51062	2.37509704268052	3.02062504733644	37.9454914608157	0.000168226147137875	0.0015507118638851
10135	4.12919620632726	7.06384405118311	38.5207109464491	0.00016914230891156	0.00155741703262015
79671	-1.25174864640418	4.42526366596807	37.8872886460053	0.000169185943407815	0.00155741703262015
55055	1.54361369305228	4.51524954467287	37.8776397108168	0.000169345706402353	0.00155781777825033
5366	5.87516989171512	7.6658363541449	38.4889448376939	0.00016965550368387	0.00155959719881681
55764	1.32963713722502	5.15406054714721	37.822942799729	0.000170254851843827	0.0015640341187545
55010	3.00874045020737	3.50209162016996	37.8042396798854	0.000170567095421158	0.00156483156787588
9055	2.97562085309296	6.38359974165256	38.4323128639296	0.000170575163819045	0.00156483156787588
10376	2.7362195355863	9.33933409644152	38.4180812847402	0.000170807234654032	0.00156588875928043
54836	4.37515804989873	3.28112892950017	38.4104593268483	0.000170931683302203	0.00156595854497569
51121	1.5885588733307	3.5582048978288	37.7243505000133	0.000171908738053127	0.00157338768660009
25941	1.02500002371246	6.35333109864994	37.7202830840189	0.000171977390201382	0.00157338768660009
23341	-1.51015052077539	4.80988094604563	37.6114342661329	0.000173827125783411	0.00158922576185202
663	1.48477059950129	7.23980868332183	37.5954161445326	0.000174101382203015	0.0015906481429223
130916	-1.42474035698649	6.59233508394844	37.5831106701938	0.00017431243168196	0.00159149149988645
87769	-2.3018242928439	1.1025885422973	37.5202479291503	0.000175395478932383	0.00160028972371051
155066	-4.11248875454026	5.44458451649602	38.1260406005587	0.000175656135003546	0.00160157767173642
25865	-1.27245429865484	7.27776964671386	37.4976005211638	0.000175787682117084	0.00160168749382412
58986	-0.894583524572965	5.77875310559734	37.3628475287512	0.000178143623864446	0.00162205094473857
100874291	3.58525657528608	2.93057554303893	37.3067707109566	0.000179135412588956	0.00162805428900516
160518	2.77240268380635	2.24427688853698	37.305325959875	0.000179161053969345	0.00162805428900516
10780	-2.36530500869646	3.9343888242453	37.3049708977254	0.000179167356284609	0.00162805428900516
165324	1.37668134712458	3.97971313866714	37.2919194321363	0.000179399206760569	0.00162905661802975
1195	1.23032955703121	9.07366699706201	37.2718689446752	0.000179756105741526	0.00163047005667288
54875	3.28175969597675	3.90990182192265	37.8842989220146	0.000179798160394129	0.00163047005667288
121256	7.5566700831041	3.53641968042508	37.8597665950322	0.000180225163706079	0.00163323723404502
23112	-1.25622061963264	7.6892977725208	37.2128232061969	0.000180812178506592	0.0016374497490026
5566	-1.19178469067547	6.29570569734274	37.169845234603	0.000181585644803166	0.00164262708715746
3939	1.32880838346133	8.35155216641333	37.1674434118552	0.000181628989268623	0.00164262708715746
388969	-1.02777549388973	6.21128722147946	37.1505822465697	0.00018193363072371	0.00164427272595407
140735	0.906239461205307	6.38648619169931	37.1362873370984	0.000182192395816986	0.00164550180669478
100128569	-1.79752251984857	4.19763715681755	37.0792489982851	0.000183229392195703	0.00165166443835517
410	-1.248912451147	6.41375058660973	37.0772492504678	0.000183265879846512	0.00165166443835517
283899	-1.15489495919413	6.21069775001512	37.0745372724684	0.00018331537714384	0.00165166443835517
6742	2.26605135243635	3.61508400691024	37.0666622581562	0.000183459199633343	0.00165166443835517
4076	1.11738709146722	8.25562761339896	37.0649282685682	0.00018349088627254	0.00165166443835517
5467	-1.58691558152327	5.33605047832269	37.0526885634847	0.000183714743178801	0.00165256959921172
102724552	-4.96547164212836	0.411603166306433	36.9896888155382	0.000184872271755473	0.00166186657165567
92912	2.01523515497138	6.31783135470961	37.530260556028	0.000185015224853796	0.00166203690262428
11235	0.998282881650258	5.13302529908985	36.9611145737939	0.000185400222643909	0.00166365198173269
103091866	-5.19163326742185	2.08354687914935	37.3299304339312	0.000185443263501353	0.00166365198173269
25925	7.64808487316637	5.446715914963	37.5444648202838	0.00018582555930628	0.00166419841020091
137682	1.65477072281294	5.04682036751889	36.9359849166237	0.000185866055093223	0.00166419841020091
1111	3.38784572882993	5.83753018875	37.5416411238938	0.000185876670899856	0.00166419841020091
10320	-1.8583530546207	9.23528307620396	36.8712097580803	0.00018707342213786	0.0016737951114244
56675	3.98701781180046	2.62189157525242	36.8970592982025	0.000187222441335177	0.00167401092809564
90378	-1.50415588005947	5.76488940994623	36.8365320317778	0.000187723736369932	0.00167737415904413
128239	4.01371626031832	5.39513711709635	37.3904821199587	0.000188638145070278	0.00168442175774613
51194	1.50447527354715	3.57756816796316	36.7782435155814	0.000188823069746548	0.00168452691295207
7681	3.25596880155719	4.44147252200145	37.3741394416557	0.000188939709829527	0.00168452691295207
100130855	2.43754531251848	3.0601890424274	36.7674780332869	0.000189026969863457	0.00168452691295207
79724	2.16153484271083	3.43493711752918	36.7568997251596	0.000189227587348473	0.00168519425463893
643641	-3.16784226779551	7.13304357376903	37.3298176228229	0.000189760544248324	0.00168837020494433
5900	-1.24617892315961	7.0874893298343	36.7201935255602	0.000189925743398961	0.00168837020494433
9194	-1.23295727396738	5.77636567490924	36.7182856177947	0.000189962118112068	0.00168837020494433
55421	-0.82049191640358	6.93556692789379	36.6910066585974	0.000190483131315202	0.00169187899868632
9402	-1.76356277176234	7.67256896620244	36.6622377371681	0.000191034497598576	0.00169565256378392
79868	-0.995520555277594	6.13737954120889	36.6507563641332	0.0001912550871349	0.00169596826817396
28653	-6.48244693225502	2.91280765075177	37.246090176019	0.00019132313821376	0.00169596826817396
9846	1.96035156328022	6.43108591889307	37.0981505743152	0.000191606822459643	0.00169676047190203
509	1.0083918368599	7.16336338466789	36.6294277226003	0.000191665698310802	0.00169676047190203
6932	-1.71614509221108	10.5063020982078	36.5904836030117	0.000192418222717489	0.00170229797959242
55180	-1.49198691326851	4.99098653498986	36.5484202821282	0.000193235085258267	0.0017083969971745
9757	-1.15768217157597	7.45685534291618	36.5394663486232	0.000193409516500229	0.00170881196417441
3695	-2.76561644627015	5.58222920116168	37.0908334545291	0.000194262669135032	0.00171521907405588
57498	-0.977862823630963	7.21652200245727	36.4679558237975	0.000194809546473445	0.00171838747316438
9601	-1.94627226499062	7.01673769887373	36.8945186147441	0.000194877934731766	0.00171838747316438
4354	1.55070506624087	6.51360356643643	36.4458320452741	0.000195245194464745	0.00172049397857395
10516	-4.40349115867434	4.22080794949967	37.0158527450708	0.00019570213924043	0.00172338749818626
9354	-0.927162431574275	7.33987413196817	36.3811312992053	0.000196526100451636	0.00172950710725757
57594	-2.45302661213705	2.69846411553776	36.3556966113942	0.000197032455157086	0.00173238367823677
25976	2.51248550268184	5.51972228139627	36.9430943051535	0.000197111475737602	0.00173238367823677
7163	3.23211293921841	4.48369174164888	36.9265009866392	0.000197434631341465	0.00173408673910201
94239	1.55111480035852	8.32013555242821	36.3136172595773	0.000197873682422903	0.00173680482351943
375387	2.66819647761119	5.55982259766931	36.8944667907029	0.000198060339353051	0.00173730545049015
5996	-4.26730330863401	7.32694703862723	36.8785893208318	0.00019837136772205	0.00173889564524436
6483	-1.25309642225024	5.32020075341605	36.2734716803032	0.000198680350609572	0.00174046584262751
5689	0.976332504078695	6.44415253254463	36.2439678442167	0.000199275754355316	0.0017424467382776
54674	-7.41020083816583	5.7526497206292	36.8237682024366	0.000199449891020482	0.0017424467382776
56252	-0.891161708154383	7.58479870036626	36.233101177315	0.000199495599716546	0.0017424467382776
11138	-2.565039637763	4.74738943185035	36.8193913513143	0.000199536308733756	0.0017424467382776
100873747	2.74024662385884	0.365910933050137	36.2300936445862	0.000199556498041939	0.0017424467382776
8339	4.79757796463069	3.93926979868413	36.7855508000356	0.000200206018512816	0.00174697999096828
29080	1.53612209175724	5.59728124003375	36.1475354705955	0.000201237102931912	0.00175483467182591
8819	2.62078941301057	3.88375274847914	36.1320365064919	0.000201554537407227	0.00175645999016194
81788	-3.96144650022737	4.21810935265537	36.6838775634856	0.000202234803428254	0.00176016684419588
101060091	-2.4870808171318	1.37628923124772	36.0978781080675	0.000202256301852113	0.00176016684419588
36	-1.21179645154288	5.19081583758948	36.0921691980807	0.000202373879497564	0.00176016684419588
1785	-1.05634051071239	8.24918505033555	36.0599162446409	0.000203039717220064	0.00176481279500682
10434	1.2241034686215	5.58762039162547	36.0053707914135	0.00020417187770789	0.00177350335509971
64101	-4.10954723540772	3.27675101691827	36.580247270849	0.000204328656229038	0.00177371566025764
85027	2.78837195268718	3.95986444372626	36.1634718870566	0.000204695112613505	0.00177574666301541
57153	-1.62962308536286	8.02004430681155	35.9018411657207	0.000206342090002073	0.00178887647625988
7486	1.23757122921701	6.04155671573927	35.8818721554735	0.000206763926554581	0.00179036950157959
9513	-1.15894234233135	5.55774358846316	35.8795755675371	0.000206812508592901	0.00179036950157959
51741	1.30122995579504	3.82247123467386	35.8747305604557	0.000206915045732059	0.00179036950157959
9352	1.80045387614641	5.98350345345452	35.9315742183535	0.000207094465341812	0.00179076588321052
493856	1.74612055397973	4.12585681635718	35.8281820557099	0.000207903349994493	0.0017966012894753
2983	4.6925829471384	4.35671066733294	36.3981795241899	0.000208072147734652	0.00179690141500486
100233209	-3.87060713578949	4.65835613929964	36.385172436967	0.00020834279342696	0.00179808014185547
2769	5.5649838009166	8.0513144708146	36.3624240532934	0.000208817170673102	0.00180101450355958
11054	-1.03056874304751	5.99797547720236	35.7606798224057	0.000209346820658835	0.00180442150308062
25923	1.2659297082288	5.75560206210242	35.741580762303	0.000209757459587553	0.00180679899155011
92304	5.87441406462948	2.28130650639871	36.3097157369992	0.000209921411429313	0.0018070498891375
2011	-1.37006818106323	6.4333777523067	35.7144655525341	0.000210342143877857	0.0018095094700866
9555	1.52304935713669	8.47754185212672	35.6856682583059	0.000210965284029195	0.00181370603068846
147906	-4.3263890302567	0.564124895980359	35.6250103655844	0.000212285257335197	0.00182299716881152
3594	-1.96778577058404	4.48749921828206	35.6198241628132	0.000212398582338724	0.00182299716881152
10210	1.50047572676297	5.99355277676178	35.6172871619581	0.000212454045936252	0.00182299716881152
30812	-4.94702690589667	1.41240668304527	35.6483776071071	0.000212925285841616	0.00182475085370315
654321	3.17763324568818	1.48871149877003	35.5943122636383	0.000212957128099695	0.00182475085370315
90488	1.35375186017235	6.05498173625844	35.5893099491939	0.00021306685712493	0.00182475085370315
23368	-3.58907032850256	3.49481235905868	36.1519628081714	0.00021326941758152	0.00182531928725741
23214	-0.985037111134559	8.01005904627095	35.5698604176104	0.000213494153235448	0.00182607666612298
333929	-2.71733003393711	1.57778895219319	35.5501285711274	0.000213928723634953	0.00182862671101995
309	-1.15411001348141	8.64447047715888	35.5425596225351	0.000214095707888701	0.00182888768185613
4509	2.11587745832894	9.53015224256886	35.5076539019281	0.000214867856075009	0.001833936424129
6560	-1.03321027604398	5.59625476954854	35.5034810641768	0.000214960391129349	0.001833936424129
55175	1.73705513343596	6.21592373040182	35.5073812890579	0.000215581438878361	0.00183797104441329
